# Source: Open Power System Data - Household Data, v2020-04-15
# Changes: cleaned & resampled by ULudo, 2025 - CC BY 4.0
unixtime,load,pv
1460960100,0.0000,0.0580
1460961000,0.0000,0.1000
1460961900,0.0000,0.0900
1460962800,0.0000,0.0900
1460963700,0.0000,0.1070
1460964600,0.0000,0.1670
1460965500,0.0000,0.2010
1460966400,0.0000,0.2350
1460967300,0.0000,0.3350
1460968200,0.0000,0.3350
1460969100,0.0000,0.3960
1460970000,0.0000,0.3330
1460970900,0.0000,0.2910
1460971800,0.0000,0.2540
1460972700,0.0000,0.1530
1460973600,0.0000,0.1370
1460974500,0.0000,0.1840
1460975400,0.1060,0.2240
1460976300,0.3220,0.1930
1460977200,0.1320,0.1420
1460978100,0.2250,0.1770
1460979000,0.3750,0.2930
1460979900,0.0000,0.2500
1460980800,0.0000,0.1680
1460981700,0.0000,0.3630
1460982600,0.0000,0.5750
1460983500,0.0000,0.5440
1460984400,0.0680,0.3130
1460985300,0.2390,0.2650
1460986200,0.0510,0.2670
1460987100,0.0220,0.1750
1460988000,0.0000,0.0930
1460988900,0.0000,0.1090
1460989800,0.0060,0.1010
1460990700,0.0140,0.1000
1460991600,0.0140,0.1000
1460992500,0.0520,0.0650
1460993400,0.0300,0.0560
1460994300,0.0140,0.0680
1460995200,0.0000,0.0730
1460996100,0.3190,0.0970
1460997000,0.4940,0.0830
1460997900,0.2220,0.0600
1460998800,0.0230,0.0500
1460999700,0.3010,0.0400
1461000600,0.2280,0.0220
1461001500,0.1630,0.0190
1461002400,0.3640,0.0020
1461003300,0.1030,0.0000
1461004200,0.4230,0.0000
1461005100,0.2650,0.0000
1461006000,0.2440,0.0000
1461006900,0.7210,0.0000
1461007800,0.6030,0.0000
1461008700,0.1020,0.0000
1461009600,0.2910,0.0000
1461010500,0.3470,0.0000
1461011400,0.1860,0.0000
1461012300,0.4690,0.0000
1461013200,0.1070,0.0000
1461014100,0.2350,0.0000
1461015000,0.3440,0.0000
1461015900,0.1240,0.0000
1461016800,0.3520,0.0000
1461017700,0.1180,0.0000
1461018600,0.0500,0.0000
1461019500,0.4010,0.0000
1461020400,0.0860,0.0000
1461021300,0.2400,0.0000
1461022200,0.2220,0.0000
1461023100,0.0500,0.0000
1461024000,0.4110,0.0000
1461024900,0.0500,0.0000
1461025800,0.2370,0.0000
1461026700,0.2130,0.0000
1461027600,0.1230,0.0000
1461028500,0.2830,0.0000
1461029400,0.1100,0.0000
1461030300,0.2030,0.0000
1461031200,0.2400,0.0000
1461032100,0.0660,0.0000
1461033000,0.3400,0.0000
1461033900,0.4120,0.0000
1461034800,0.5030,0.0000
1461035700,0.0490,0.0000
1461036600,0.3310,0.0000
1461037500,0.1710,0.0000
1461038400,0.1440,0.0000
1461039300,0.2810,0.0000
1461040200,0.1910,0.0000
1461041100,0.2880,0.0270
1461042000,0.1660,0.0510
1461042900,0.1560,0.0870
1461043800,0.2250,0.1150
1461044700,0.0000,0.1870
1461045600,0.2000,0.2330
1461046500,0.0000,0.2200
1461047400,0.1540,0.1970
1461048300,0.4490,0.2130
1461049200,0.2170,0.2720
1461050100,0.0000,0.3330
1461051000,0.0000,0.3170
1461051900,0.1000,0.3960
1461052800,0.0000,0.4690
1461053700,0.0100,0.4850
1461054600,0.0000,0.5200
1461055500,0.0000,0.6350
1461056400,0.0000,0.7400
1461057300,0.0000,1.3300
1461058200,0.0000,1.9350
1461059100,0.0000,0.9430
1461060000,0.0000,1.3720
1461060900,0.0000,1.6880
1461061800,0.0000,1.9970
1461062700,0.0000,2.0920
1461063600,0.0000,1.9830
1461064500,0.0000,2.0610
1461065400,0.0000,2.0870
1461066300,0.0000,2.0690
1461067200,0.0000,2.0480
1461068100,0.0000,2.0850
1461069000,0.0000,2.0630
1461069900,0.0000,2.0640
1461070800,0.0000,2.0180
1461071700,0.0000,2.0180
1461072600,0.0000,1.9660
1461073500,0.0000,1.9340
1461074400,0.0000,1.8500
1461075300,0.0000,1.7920
1461076200,0.0000,1.7230
1461077100,0.0000,1.6480
1461078000,0.0000,1.5690
1461078900,0.0000,1.4680
1461079800,0.0000,1.3370
1461080700,0.0000,1.2430
1461081600,0.0000,1.0970
1461082500,0.0000,0.9590
1461083400,0.0000,0.8180
1461084300,0.0000,0.6680
1461085200,0.0000,0.5170
1461086100,0.0000,0.3600
1461087000,0.0000,0.1560
1461087900,0.0290,0.0630
1461088800,0.0380,0.0120
1461089700,0.0710,0.0100
1461090600,0.1150,0.0000
1461091500,0.2410,0.0000
1461092400,0.2560,0.0000
1461093300,0.0560,0.0000
1461094200,0.0720,0.0000
1461095100,0.0690,0.0000
1461096000,0.0850,0.0000
1461096900,0.0930,0.0000
1461097800,0.0910,0.0000
1461098700,0.0870,0.0000
1461099600,0.0630,0.0000
1461100500,0.0770,0.0000
1461101400,0.0750,0.0000
1461102300,0.0500,0.0000
1461103200,0.0490,0.0000
1461104100,0.0690,0.0000
1461105000,0.0510,0.0000
1461105900,0.0420,0.0000
1461106800,0.0550,0.0000
1461107700,0.0540,0.0000
1461108600,0.0300,0.0000
1461109500,0.0320,0.0000
1461110400,0.0480,0.0000
1461111300,0.0390,0.0000
1461112200,0.0320,0.0000
1461113100,0.0500,0.0000
1461114000,0.0480,0.0000
1461114900,0.0590,0.0000
1461115800,0.0390,0.0000
1461116700,0.0290,0.0000
1461117600,0.0450,0.0000
1461118500,0.0390,0.0000
1461119400,0.0300,0.0000
1461120300,0.0390,0.0000
1461121200,0.0450,0.0000
1461122100,0.0270,0.0000
1461123000,0.0520,0.0000
1461123900,0.0570,0.0000
1461124800,0.0360,0.0000
1461125700,0.0340,0.0000
1461126600,0.0310,0.0070
1461127500,0.1300,0.0310
1461128400,0.0130,0.0560
1461129300,0.0080,0.0730
1461130200,0.0000,0.0970
1461131100,0.0000,0.1090
1461132000,0.0000,0.1390
1461132900,0.0000,0.1960
1461133800,0.0420,0.2930
1461134700,0.1380,0.4160
1461135600,0.0700,0.5600
1461136500,0.0100,0.7060
1461137400,0.0000,0.8420
1461138300,0.0000,0.9920
1461139200,0.0000,1.1170
1461140100,0.0000,1.2330
1461141000,0.0000,1.3420
1461141900,0.0000,1.4560
1461142800,0.0000,1.5430
1461143700,0.0000,1.6310
1461144600,0.0000,1.7060
1461145500,0.0000,1.7820
1461146400,0.0000,1.8100
1461147300,0.0000,1.8750
1461148200,0.0000,1.9460
1461149100,0.0000,1.9540
1461150000,0.0000,1.9900
1461150900,0.0000,2.0050
1461151800,0.0000,2.0120
1461152700,0.0000,2.0530
1461153600,0.0000,2.0050
1461154500,0.0000,2.0370
1461155400,0.0000,2.0310
1461156300,0.0000,2.0490
1461157200,0.0000,1.9950
1461158100,0.0000,1.9510
1461159000,0.0000,1.9130
1461159900,0.0000,1.8760
1461160800,0.0000,1.8080
1461161700,0.0000,1.7600
1461162600,0.0000,1.6900
1461163500,0.0000,1.6160
1461164400,0.0000,1.5340
1461165300,0.0000,1.4450
1461166200,0.0000,1.3400
1461167100,0.0000,1.2060
1461168000,0.0000,1.1170
1461168900,0.0000,0.9670
1461169800,0.0000,0.8370
1461170700,0.0000,0.6800
1461171600,0.0000,0.4980
1461172500,0.0000,0.3330
1461173400,0.0060,0.1450
1461174300,0.0220,0.0510
1461175200,0.0160,0.0210
1461176100,0.0350,0.0030
1461177000,0.0650,0.0000
1461177900,0.0540,0.0000
1461178800,0.0560,0.0000
1461179700,0.0530,0.0000
1461180600,0.0690,0.0000
1461181500,0.0920,0.0000
1461182400,0.1070,0.0000
1461183300,0.0630,0.0000
1461184200,0.0580,0.0000
1461185100,0.1160,0.0000
1461186000,0.0780,0.0000
1461186900,0.0870,0.0000
1461187800,0.0860,0.0000
1461188700,0.0650,0.0000
1461189600,0.0580,0.0000
1461190500,0.0660,0.0000
1461191400,0.0470,0.0000
1461192300,0.0400,0.0000
1461193200,0.0390,0.0000
1461194100,0.0390,0.0000
1461195000,0.0510,0.0000
1461195900,0.0300,0.0000
1461196800,0.0320,0.0000
1461197700,0.0580,0.0000
1461198600,0.0420,0.0000
1461199500,0.0480,0.0000
1461200400,0.0500,0.0000
1461201300,0.0400,0.0000
1461202200,0.0300,0.0000
1461203100,0.0400,0.0000
1461204000,0.0410,0.0000
1461204900,0.0380,0.0000
1461205800,0.0360,0.0000
1461206700,0.0400,0.0000
1461207600,0.0570,0.0000
1461208500,0.0580,0.0000
1461209400,0.0240,0.0000
1461210300,0.0380,0.0000
1461211200,0.0470,0.0000
1461212100,0.0400,0.0000
1461213000,0.0910,0.0100
1461213900,0.0410,0.0370
1461214800,0.0210,0.0580
1461215700,0.0000,0.0700
1461216600,0.0000,0.0900
1461217500,0.0000,0.1190
1461218400,0.0000,0.1750
1461219300,0.0000,0.3100
1461220200,0.0000,0.4460
1461221100,0.0000,0.5390
1461222000,0.0000,0.5460
1461222900,0.0000,0.6700
1461223800,0.0000,0.8000
1461224700,0.0000,0.9010
1461225600,0.0000,0.9630
1461226500,0.0000,1.1170
1461227400,0.0000,1.2440
1461228300,0.0000,1.4490
1461229200,0.0000,1.5200
1461230100,0.0000,1.5410
1461231000,0.0000,1.7430
1461231900,0.0000,1.7810
1461232800,0.0000,1.1950
1461233700,0.0000,1.6130
1461234600,0.0000,1.6650
1461235500,0.0000,1.5050
1461236400,0.0000,1.7500
1461237300,0.0000,1.7350
1461238200,0.0000,1.9150
1461239100,0.0000,1.8700
1461240000,0.0000,1.8370
1461240900,0.0000,1.9750
1461241800,0.0000,1.9620
1461242700,0.0000,1.9310
1461243600,0.0000,1.8380
1461244500,0.0000,1.8110
1461245400,0.0000,1.7230
1461246300,0.0000,1.6810
1461247200,0.0000,1.6280
1461248100,0.0000,1.6310
1461249000,0.0000,1.4510
1461249900,0.0000,1.0540
1461250800,0.0000,0.9760
1461251700,0.0000,0.6540
1461252600,0.0000,0.5260
1461253500,0.0000,0.7170
1461254400,0.0000,0.5990
1461255300,0.0000,0.5270
1461256200,0.0000,0.4390
1461257100,0.0000,0.3750
1461258000,0.0000,0.2570
1461258900,0.0100,0.1650
1461259800,0.0000,0.1110
1461260700,0.0000,0.0620
1461261600,0.0250,0.0210
1461262500,0.0470,0.0020
1461263400,0.0660,0.0000
1461264300,0.0870,0.0000
1461265200,0.0830,0.0000
1461266100,0.0660,0.0000
1461267000,0.0930,0.0000
1461267900,0.0860,0.0000
1461268800,0.0720,0.0000
1461269700,0.0800,0.0000
1461270600,0.0630,0.0000
1461271500,0.0490,0.0000
1461272400,0.0510,0.0000
1461273300,0.0490,0.0000
1461274200,0.0530,0.0000
1461275100,0.0540,0.0000
1461276000,0.0620,0.0000
1461276900,0.0630,0.0000
1461277800,0.0510,0.0000
1461278700,0.0380,0.0000
1461279600,0.0300,0.0000
1461280500,0.0520,0.0000
1461281400,0.0380,0.0000
1461282300,0.0300,0.0000
1461283200,0.0500,0.0000
1461284100,0.0500,0.0000
1461285000,0.0510,0.0000
1461285900,0.0470,0.0000
1461286800,0.0320,0.0000
1461287700,0.0410,0.0000
1461288600,0.0400,0.0000
1461289500,0.0340,0.0000
1461290400,0.0420,0.0000
1461291300,0.0420,0.0000
1461292200,0.0410,0.0000
1461293100,0.0500,0.0000
1461294000,0.0600,0.0000
1461294900,0.0310,0.0000
1461295800,0.0310,0.0000
1461296700,0.0480,0.0000
1461297600,0.0360,0.0000
1461298500,0.0340,0.0000
1461299400,0.0670,0.0180
1461300300,0.0490,0.0480
1461301200,0.0900,0.0780
1461302100,0.1350,0.1210
1461303000,0.0010,0.1650
1461303900,0.0000,0.2140
1461304800,0.0000,0.2520
1461305700,0.0000,0.3060
1461306600,0.0000,0.3610
1461307500,0.0000,0.4690
1461308400,0.0000,0.5750
1461309300,0.0000,0.7200
1461310200,0.0000,0.8570
1461311100,0.0000,0.9430
1461312000,0.0000,1.0800
1461312900,0.0000,0.8680
1461313800,0.0000,1.3580
1461314700,0.0000,1.5440
1461315600,0.0000,1.4630
1461316500,0.0000,1.4620
1461317400,0.0000,1.5140
1461318300,0.0000,1.4490
1461319200,0.0000,1.5410
1461320100,0.0000,1.7010
1461321000,0.0000,1.7630
1461321900,0.0000,1.6350
1461322800,0.0000,1.7820
1461323700,0.0000,1.6650
1461324600,0.0000,1.5750
1461325500,0.0000,1.8950
1461326400,0.0000,2.0270
1461327300,0.0000,2.0440
1461328200,0.0000,2.0500
1461329100,0.0000,2.0500
1461330000,0.0000,1.9950
1461330900,0.0900,1.9510
1461331800,0.2000,1.9120
1461332700,0.1500,1.8770
1461333600,0.0900,1.8080
1461334500,0.0080,1.7590
1461335400,0.0020,1.6900
1461336300,0.0100,1.6160
1461337200,0.0000,1.5350
1461338100,0.0000,1.4440
1461339000,0.0000,1.3400
1461339900,0.0000,1.2070
1461340800,0.0000,1.1160
1461341700,0.0000,0.9670
1461342600,0.0000,0.8370
1461343500,0.0000,0.6810
1461344400,0.0000,0.4970
1461345300,0.0290,0.3330
1461346200,0.0690,0.1460
1461347100,0.0580,0.0510
1461348000,0.0420,0.0210
1461348900,0.0590,0.0030
1461349800,0.0500,0.0000
1461350700,0.0790,0.0000
1461351600,0.1190,0.0000
1461352500,0.0950,0.0000
1461353400,0.0780,0.0000
1461354300,0.0870,0.0000
1461355200,0.0730,0.0000
1461356100,0.0960,0.0000
1461357000,0.1110,0.0000
1461357900,0.0800,0.0000
1461358800,0.0780,0.0000
1461359700,0.0730,0.0000
1461360600,0.0520,0.0000
1461361500,0.0310,0.0000
1461362400,0.0500,0.0000
1461363300,0.0490,0.0000
1461364200,0.0300,0.0000
1461365100,0.0480,0.0000
1461366000,0.0310,0.0000
1461366900,0.0450,0.0000
1461367800,0.0570,0.0000
1461368700,0.0490,0.0000
1461369600,0.0430,0.0000
1461370500,0.0570,0.0000
1461371400,0.0260,0.0000
1461372300,0.0340,0.0000
1461373200,0.0500,0.0000
1461374100,0.0410,0.0000
1461375000,0.0300,0.0000
1461375900,0.0450,0.0000
1461376800,0.0590,0.0000
1461377700,0.0540,0.0000
1461378600,0.6360,0.0000
1461379500,0.0860,0.0000
1461380400,0.0400,0.0000
1461381300,0.0460,0.0000
1461382200,0.0330,0.0000
1461383100,0.0300,0.0000
1461384000,0.0500,0.0000
1461384900,0.0510,0.0000
1461385800,0.0360,0.0100
1461386700,0.0250,0.0360
1461387600,0.0000,0.0580
1461388500,0.0000,0.0710
1461389400,0.0000,0.0900
1461390300,0.0070,0.1190
1461391200,0.0230,0.1740
1461392100,0.0230,0.3110
1461393000,0.0170,0.4450
1461393900,0.0000,0.5400
1461394800,0.0100,0.5450
1461395700,0.0000,0.6700
1461396600,0.0000,0.8010
1461397500,0.0000,0.9010
1461398400,0.0000,0.9630
1461399300,0.0000,1.1170
1461400200,0.0000,1.2440
1461401100,0.0000,1.4490
1461402000,0.0000,1.5200
1461402900,0.0000,1.5400
1461403800,0.0000,1.7430
1461404700,0.0000,1.7820
1461405600,0.0000,1.1950
1461406500,0.0000,1.6130
1461407400,0.0000,1.6650
1461408300,0.0000,1.5050
1461409200,0.0000,1.7500
1461410100,0.0000,1.7350
1461411000,0.0000,1.9150
1461411900,0.0000,1.8690
1461412800,0.0000,1.8380
1461413700,0.0000,1.9750
1461414600,0.0000,1.9620
1461415500,0.0000,1.9310
1461416400,0.0000,1.8370
1461417300,0.0000,1.8120
1461418200,0.0100,1.7230
1461419100,0.0190,1.6800
1461420000,0.1450,1.6280
1461420900,0.1060,1.6320
1461421800,0.0000,1.4510
1461422700,0.1030,1.0540
1461423600,0.0760,0.9750
1461424500,0.1910,0.6550
1461425400,0.2550,0.5260
1461426300,0.1720,0.7160
1461427200,0.2630,0.6000
1461428100,0.3690,0.5260
1461429000,0.3300,0.4400
1461429900,0.0910,0.3740
1461430800,0.1640,0.2580
1461431700,0.0810,0.1650
1461432600,0.1430,0.1110
1461433500,0.4410,0.0610
1461434400,0.3240,0.0210
1461435300,0.1630,0.0030
1461436200,0.0890,0.0000
1461437100,0.1250,0.0000
1461438000,0.0830,0.0000
1461438900,0.0820,0.0000
1461439800,0.0980,0.0000
1461440700,0.0720,0.0000
1461441600,0.0600,0.0000
1461442500,0.0730,0.0000
1461443400,0.0870,0.0000
1461444300,0.0690,0.0000
1461445200,0.0710,0.0000
1461446100,0.0530,0.0000
1461447000,0.0560,0.0000
1461447900,0.0480,0.0000
1461448800,0.0300,0.0000
1461449700,0.0460,0.0000
1461450600,0.0460,0.0000
1461451500,0.0430,0.0000
1461452400,0.0430,0.0000
1461453300,0.0670,0.0000
1461454200,0.0330,0.0000
1461455100,0.0300,0.0000
1461456000,0.0480,0.0000
1461456900,0.0390,0.0000
1461457800,0.0380,0.0000
1461458700,0.0370,0.0000
1461459600,0.0370,0.0000
1461460500,0.0560,0.0000
1461461400,0.0540,0.0000
1461462300,0.0300,0.0000
1461463200,0.0390,0.0000
1461464100,0.0490,0.0000
1461465000,0.0310,0.0000
1461465900,0.0280,0.0000
1461466800,0.0520,0.0000
1461467700,0.0400,0.0000
1461468600,0.0300,0.0000
1461469500,0.0490,0.0000
1461470400,0.0590,0.0000
1461471300,0.0340,0.0000
1461472200,0.0390,0.0170
1461473100,0.0210,0.0490
1461474000,0.0200,0.0780
1461474900,0.0140,0.1210
1461475800,0.0160,0.1640
1461476700,0.0000,0.2150
1461477600,0.0940,0.2520
1461478500,0.0160,0.3050
1461479400,0.0000,0.3610
1461480300,0.0000,0.4690
1461481200,0.0000,0.5750
1461482100,0.0000,0.7210
1461483000,0.0000,0.8570
1461483900,0.0000,0.9430
1461484800,0.0180,1.0800
1461485700,0.0020,0.8670
1461486600,0.0000,1.3580
1461487500,0.0000,1.5450
1461488400,0.0000,1.4630
1461489300,0.0000,1.4610
1461490200,0.2700,1.5150
1461491100,0.1400,1.4490
1461492000,0.0450,1.5410
1461492900,0.0110,1.7010
1461493800,0.0270,1.7620
1461494700,0.0070,1.6360
1461495600,0.0100,1.7820
1461496500,0.0000,1.6650
1461497400,0.1700,1.5750
1461498300,0.0200,1.8950
1461499200,0.1700,2.0270
1461500100,0.3120,2.0430
1461501000,0.2630,1.9740
1461501900,0.1230,1.9310
1461502800,0.0890,1.8380
1461503700,0.1350,1.8110
1461504600,0.0840,1.7230
1461505500,0.6260,1.6810
1461506400,0.0480,1.6280
1461507300,0.0100,1.6310
1461508200,0.0150,1.4510
1461509100,0.0530,1.0540
1461510000,0.0660,0.9760
1461510900,0.0710,0.6540
1461511800,0.0840,0.5260
1461512700,0.0530,0.7170
1461513600,0.0180,0.5990
1461514500,0.0080,0.5270
1461515400,0.0220,0.4390
1461516300,0.0000,0.3750
1461517200,0.0720,0.2570
1461518100,0.0700,0.1650
1461519000,0.0510,0.1110
1461519900,0.0990,0.0620
1461520800,0.0740,0.0210
1461521700,0.0980,0.0020
1461522600,0.0600,0.0000
1461523500,0.0610,0.0000
1461524400,0.1220,0.0000
1461525300,0.0790,0.0000
1461526200,0.0610,0.0000
1461527100,0.0880,0.0000
1461528000,0.1060,0.0000
1461528900,0.2590,0.0000
1461529800,0.0960,0.0000
1461530700,0.2490,0.0000
1461531600,0.1240,0.0000
1461532500,0.1530,0.0000
1461533400,0.2290,0.0000
1461534300,0.0700,0.0000
1461535200,0.2480,0.0000
1461536100,0.0530,0.0000
1461537000,0.1850,0.0000
1461537900,0.1250,0.0000
1461538800,0.2300,0.0000
1461539700,0.0600,0.0000
1461540600,0.2530,0.0000
1461541500,0.0770,0.0000
1461542400,0.1560,0.0000
1461543300,0.1310,0.0000
1461544200,0.1250,0.0000
1461545100,0.1680,0.0000
1461546000,0.1750,0.0000
1461546900,0.1060,0.0000
1461547800,0.2390,0.0000
1461548700,0.0900,0.0000
1461549600,0.1750,0.0000
1461550500,0.1060,0.0000
1461551400,0.2450,0.0000
1461552300,0.0560,0.0000
1461553200,0.1870,0.0000
1461554100,0.0920,0.0000
1461555000,0.2380,0.0000
1461555900,0.0510,0.0000
1461556800,0.2440,0.0000
1461557700,0.1410,0.0000
1461558600,0.2470,0.0180
1461559500,0.1290,0.0910
1461560400,0.1820,0.0950
1461561300,0.1700,0.1600
1461562200,0.0000,0.1970
1461563100,0.1200,0.1920
1461564000,0.0100,0.2500
1461564900,0.1260,0.2450
1461565800,0.0140,0.4070
1461566700,0.0880,0.4490
1461567600,0.0050,0.4590
1461568500,0.0520,0.2960
1461569400,0.0190,0.3890
1461570300,0.0360,0.3480
1461571200,0.0000,1.1640
1461572100,0.0000,1.1340
1461573000,0.0000,0.9040
1461573900,0.0000,0.6880
1461574800,0.1200,0.5550
1461575700,0.0100,0.1490
1461576600,0.0000,0.7690
1461577500,0.0000,0.6830
1461578400,0.0000,1.0440
1461579300,0.0000,1.3750
1461580200,0.0190,0.9790
1461581100,0.0410,0.9330
1461582000,0.0000,1.4080
1461582900,0.0000,1.1470
1461583800,0.0000,0.8930
1461584700,0.0000,1.0780
1461585600,0.0230,0.8370
1461586500,0.0470,0.8500
1461587400,0.0000,1.7700
1461588300,0.0000,1.2350
1461589200,0.0000,0.8200
1461590100,0.0000,0.5580
1461591000,0.0000,0.6020
1461591900,0.0100,0.8070
1461592800,0.0000,0.7080
1461593700,0.0460,0.4900
1461594600,0.0140,0.5800
1461595500,0.0000,0.6150
1461596400,0.0100,0.5280
1461597300,0.0000,0.6340
1461598200,0.0000,0.4970
1461599100,0.0800,0.4200
1461600000,0.0000,0.4100
1461600900,0.0170,0.2810
1461601800,0.1130,0.1770
1461602700,0.0000,0.1050
1461603600,0.0910,0.0800
1461604500,0.0710,0.0600
1461605400,0.0400,0.0270
1461606300,0.1590,0.0130
1461607200,0.1270,0.0190
1461608100,0.2670,0.0000
1461609000,0.1320,0.0000
1461609900,0.3170,0.0000
1461610800,0.1700,0.0000
1461611700,0.1990,0.0000
1461612600,0.1140,0.0000
1461613500,0.2780,0.0000
1461614400,0.0980,0.0000
1461615300,0.2750,0.0000
1461616200,0.1000,0.0000
1461617100,0.2500,0.0000
1461618000,0.1340,0.0000
1461618900,0.2410,0.0000
1461619800,0.0800,0.0000
1461620700,0.2440,0.0000
1461621600,0.0920,0.0000
1461622500,0.2430,0.0000
1461623400,0.0930,0.0000
1461624300,0.2590,0.0000
1461625200,0.1140,0.0000
1461626100,0.1730,0.0000
1461627000,0.1290,0.0000
1461627900,0.1670,0.0000
1461628800,0.1830,0.0000
1461629700,0.1120,0.0000
1461630600,0.2320,0.0000
1461631500,0.0730,0.0000
1461632400,0.2510,0.0000
1461633300,0.1800,0.0000
1461634200,0.0940,0.0000
1461635100,0.2250,0.0000
1461636000,0.0760,0.0000
1461636900,0.1880,0.0000
1461637800,0.1050,0.0000
1461638700,0.2190,0.0000
1461639600,0.0930,0.0000
1461640500,0.2180,0.0000
1461641400,0.1710,0.0000
1461642300,0.1180,0.0000
1461643200,0.2480,0.0000
1461644100,0.0400,0.0000
1461645000,0.2170,0.0120
1461645900,0.1800,0.0390
1461646800,0.1400,0.0730
1461647700,0.1070,0.0870
1461648600,0.0830,0.1160
1461649500,0.2660,0.1270
1461650400,0.4440,0.1330
1461651300,0.0000,0.1700
1461652200,0.0000,0.1820
1461653100,0.1700,0.2070
1461654000,0.0140,0.2880
1461654900,0.0960,0.3070
1461655800,0.0480,0.3610
1461656700,0.0620,0.3790
1461657600,0.0100,0.4250
1461658500,0.0010,0.5710
1461659400,0.0420,0.5210
1461660300,0.0070,0.5030
1461661200,0.0000,0.6780
1461662100,0.0100,0.6980
1461663000,0.0000,0.8330
1461663900,0.0260,0.8300
1461664800,0.0030,0.6910
1461665700,0.0030,0.2980
1461666600,0.0930,0.4030
1461667500,0.2150,0.4520
1461668400,0.0100,0.5480
1461669300,0.0300,0.5560
1461670200,0.0000,0.3890
1461671100,0.0000,0.6190
1461672000,0.0000,1.1860
1461672900,0.0000,1.5400
1461673800,0.0000,0.7690
1461674700,0.0000,0.4460
1461675600,0.0200,0.3200
1461676500,0.0030,0.7170
1461677400,0.0070,0.8910
1461678300,0.0000,0.7960
1461679200,0.0050,0.6210
1461680100,0.0150,0.3740
1461681000,0.2030,0.2100
1461681900,0.0070,0.1770
1461682800,0.1120,0.1410
1461683700,0.0470,0.0930
1461684600,0.1400,0.2180
1461685500,0.0210,0.2430
1461686400,0.0900,0.3440
1461687300,0.0100,0.1650
1461688200,0.1890,0.1050
1461689100,0.4710,0.0260
1461690000,0.2090,0.0100
1461690900,0.3680,0.0100
1461691800,0.2370,0.0000
1461692700,0.2870,0.0000
1461693600,0.1170,0.0000
1461694500,0.1980,0.0000
1461695400,0.2790,0.0000
1461696300,0.1080,0.0000
1461697200,0.3040,0.0000
1461698100,0.1380,0.0000
1461699000,0.2940,0.0000
1461699900,0.1670,0.0000
1461700800,0.2390,0.0000
1461701700,0.1870,0.0000
1461702600,0.1940,0.0000
1461703500,0.2010,0.0000
1461704400,0.6220,0.0000
1461705300,0.1660,0.0000
1461706200,0.0900,0.0000
1461707100,0.2050,0.0000
1461708000,0.1410,0.0000
1461708900,0.2350,0.0000
1461709800,0.0750,0.0000
1461710700,0.2170,0.0000
1461711600,0.0830,0.0000
1461712500,0.2100,0.0000
1461713400,0.1480,0.0000
1461714300,0.1650,0.0000
1461715200,0.2490,0.0000
1461716100,0.0600,0.0000
1461717000,0.2180,0.0000
1461717900,0.0890,0.0000
1461718800,0.2100,0.0000
1461719700,0.1950,0.0000
1461720600,0.1120,0.0000
1461721500,0.1810,0.0000
1461722400,0.1300,0.0000
1461723300,0.2440,0.0000
1461724200,0.2080,0.0000
1461725100,0.0980,0.0000
1461726000,0.2450,0.0000
1461726900,0.0770,0.0000
1461727800,0.2230,0.0000
1461728700,0.2350,0.0000
1461729600,0.1040,0.0000
1461730500,0.2240,0.0000
1461731400,0.1680,0.0120
1461732300,0.1540,0.0310
1461733200,0.4320,0.0830
1461734100,1.1610,0.1000
1461735000,0.2190,0.1550
1461735900,0.0000,0.2070
1461736800,0.1700,0.1500
1461737700,0.0320,0.2180
1461738600,0.0880,0.3380
1461739500,0.0030,0.5020
1461740400,0.0160,0.6730
1461741300,0.0010,0.8010
1461742200,0.0000,0.9660
1461743100,0.0000,1.1370
1461744000,0.0000,1.1240
1461744900,0.0000,1.4440
1461745800,0.0000,1.3320
1461746700,0.0600,0.8520
1461747600,0.0200,1.5190
1461748500,0.0100,1.6370
1461749400,0.0000,1.9180
1461750300,0.0100,1.4270
1461751200,0.0000,1.9420
1461752100,0.0000,1.2330
1461753000,0.0000,2.0950
1461753900,0.0050,1.2280
1461754800,0.1650,0.1240
1461755700,0.0000,0.3350
1461756600,0.0000,2.1430
1461757500,0.0000,2.3370
1461758400,0.0010,2.1950
1461759300,0.0160,2.1680
1461760200,0.0030,2.1960
1461761100,0.0030,1.5220
1461762000,0.0370,0.5440
1461762900,0.0900,1.5020
1461763800,0.0000,2.1700
1461764700,0.0000,2.0510
1461765600,0.0000,2.0450
1461766500,0.0000,1.9180
1461767400,0.0000,1.8670
1461768300,0.0000,1.7900
1461769200,0.0000,1.6480
1461770100,0.0000,1.5320
1461771000,0.0000,1.4950
1461771900,0.0000,1.3590
1461772800,0.0000,1.2210
1461773700,0.0000,1.0940
1461774600,0.0000,0.9340
1461775500,0.0000,0.7790
1461776400,0.0000,0.6140
1461777300,0.0000,0.4630
1461778200,0.0000,0.3040
1461779100,0.0670,0.1400
1461780000,0.1190,0.0460
1461780900,0.0870,0.0120
1461781800,0.2920,0.0000
1461782700,0.0990,0.0000
1461783600,0.1260,0.0000
1461784500,0.2760,0.0000
1461785400,0.0910,0.0000
1461786300,0.2430,0.0000
1461787200,0.1370,0.0000
1461788100,0.2290,0.0000
1461789000,0.1590,0.0000
1461789900,0.1100,0.0000
1461790800,0.2650,0.0000
1461791700,0.1500,0.0000
1461792600,0.2290,0.0000
1461793500,0.0640,0.0000
1461794400,0.2300,0.0000
